Row ID,Order Date,Ship Mode,Customer Name,Segment,Product ID,Category,Sub-Category,Sales,Cluster_ID,days_to_ship
8555,2017-12-09,0,594,0,342,0,16,1056.86,23,2
8556,2016-03-22,1,217,0,1534,2,0,447.944,2,0
8557,2016-03-22,1,217,0,1358,1,14,150.408,2,0
8558,2017-12-23,2,450,1,1844,2,13,453.576,12,3
8559,2017-12-23,2,450,1,982,1,10,45.36,12,3
8560,2017-12-23,2,450,1,1836,2,13,287.88,12,3
8561,2017-12-23,2,450,1,1856,2,13,131.88,12,3
8562,2017-12-23,2,450,1,143,0,9,2.328,12,3
8563,2017-04-02,2,226,1,62,0,5,1454.9,140,4
8564,2018-04-30,3,539,2,666,1,3,4.842,-1,4
8565,2018-04-30,3,539,2,164,0,9,220.704,-1,4
8566,2017-11-17,0,68,0,1763,2,13,67.176,-1,1
8567,2017-11-17,0,68,0,1068,1,12,15.232,-1,1
8568,2017-11-10,0,689,0,1188,1,12,31.104,259,2
8569,2017-12-06,3,205,1,817,1,3,968.744,130,6
8570,2017-12-06,3,205,1,708,1,3,222.352,130,6
8571,2017-12-06,3,205,1,1612,2,6,479.984,130,6
8572,2017-04-03,1,714,2,1238,1,12,10.272,54,0
8573,2015-11-28,3,111,0,1676,2,11,998.85,12,4
8574,2016-10-20,0,516,0,1034,1,12,24.56,19,2
8575,2015-09-19,1,374,2,900,1,8,5.67,8,0
8576,2018-08-27,2,700,0,391,1,1,14.336,-1,3
8577,2018-07-03,0,764,0,293,0,9,102.3,145,1
8578,2018-12-22,3,144,0,374,0,16,607.52,29,4
8579,2018-12-22,3,144,0,1331,1,14,31.16,29,4
8580,2017-12-27,3,395,0,976,1,10,2.61,18,6
8581,2015-05-20,2,504,1,259,0,9,10.332,-1,2
8582,2015-05-20,2,504,1,1035,1,12,10.368,-1,2
8583,2015-05-20,2,504,1,1577,2,0,20.784,-1,2
8584,2015-05-20,2,504,1,1309,1,14,66.96,-1,2
8585,2015-02-04,2,494,1,783,1,3,17.248,-1,4
8586,2018-12-09,3,646,0,681,1,3,11.088,10,6
8587,2018-07-11,3,414,1,1568,2,0,1287.45,1,7
8588,2018-07-11,3,414,1,441,1,1,168.1,1,7
8589,2016-05-15,3,287,1,1375,1,14,51.968,10,7
8590,2018-01-29,0,117,0,542,1,2,4.768,10,3
8591,2018-09-29,0,289,1,898,1,7,7.98,130,2
8592,2018-04-23,0,687,0,881,1,7,18.688,-1,3
8593,2018-04-23,0,687,0,171,0,9,11.664,-1,3
8594,2018-11-09,3,607,2,1534,2,0,191.976,101,4
8595,2018-11-09,3,607,2,1830,2,13,499.168,101,4
8596,2015-05-05,0,304,1,820,1,3,11.88,73,2
8597,2015-05-05,0,304,1,1048,1,12,35.44,73,2
8598,2017-10-27,3,602,2,816,1,3,67.136,8,4
8599,2015-11-26,3,478,1,720,1,3,4.32,171,5
8600,2015-11-26,3,478,1,1176,1,12,14.94,171,5
8601,2015-11-26,3,478,1,389,1,1,40.54,171,5
8602,2015-11-26,3,478,1,697,1,3,7.312,171,5
8603,2015-12-31,1,343,2,1855,2,13,475.944,166,0
8604,2017-01-03,3,152,1,1520,2,0,30.08,46,5
8605,2017-01-03,3,152,1,1543,2,0,165.6,46,5
8606,2017-01-03,3,152,1,1792,2,13,180.96,46,5
8607,2018-08-18,3,142,0,1564,2,0,23.18,187,4
8608,2015-06-04,3,95,0,238,0,9,56.96,19,5
8609,2015-06-04,3,95,0,411,1,1,15.56,19,5
8610,2015-06-04,3,95,0,28,0,4,353.568,19,5
8611,2015-06-04,3,95,0,215,0,9,13.96,19,5
8612,2018-11-13,2,672,0,1473,2,0,82.95,307,4
8613,2017-01-28,2,329,1,488,1,2,39.68,1,4
8614,2017-11-09,3,609,0,1513,2,0,479.97,8,5
8615,2017-09-10,3,117,0,994,1,10,7.38,138,4
8616,2017-09-10,3,117,0,820,1,3,14.256,138,4
8617,2017-09-10,3,117,0,1020,1,12,81.98,138,4
8618,2017-09-10,3,117,0,839,1,3,39.624,138,4
8619,2018-03-03,3,92,1,327,0,16,399.672,1,5
8620,2018-09-08,2,271,1,1326,1,14,65.12,19,5
8621,2018-11-06,2,468,0,277,0,9,30.56,54,3
8622,2018-05-13,3,283,1,385,1,1,20.768,55,5
8623,2017-11-27,3,147,0,1319,1,14,39.808,38,4
8624,2016-11-13,3,290,0,812,1,3,121.104,92,5
8625,2016-11-13,3,290,0,1584,2,0,111.96,92,5
8626,2016-12-08,3,329,1,1055,1,12,15.696,69,4
8627,2016-09-07,3,34,1,1395,1,14,70.26,19,5
8628,2016-09-07,3,34,1,1522,2,0,90.0,19,5
8629,2016-09-07,3,34,1,660,1,3,6.096,19,5
8630,2016-09-07,3,34,1,356,0,16,481.176,19,5
8631,2016-09-07,3,34,1,931,1,8,7.24,19,5
8632,2017-07-28,0,580,0,43,0,4,177.45,193,1
8633,2017-07-28,0,580,0,657,1,3,1369.764,193,1
8634,2017-07-28,0,580,0,459,1,1,9.48,193,1
8635,2018-08-25,3,689,0,12,0,4,130.98,10,4
8636,2015-04-30,0,411,0,607,1,2,174.95,18,2
8637,2015-04-30,0,411,0,1305,1,14,826.0,18,2
8638,2018-04-27,3,330,0,153,0,9,139.58,4,5
8639,2018-07-23,0,610,2,1475,2,0,399.95,207,1
8640,2015-12-13,2,443,1,844,1,3,12.39,0,2
8641,2018-01-12,3,206,1,657,1,3,760.98,54,4
8642,2018-12-02,1,727,0,705,1,3,67.86,190,0
8643,2016-11-08,3,574,1,909,1,8,31.504,153,7
8644,2016-11-08,3,574,1,982,1,10,5.04,153,7
8645,2016-11-08,3,574,1,651,1,3,39.879,153,7
8646,2016-11-08,3,574,1,137,0,9,4.712,153,7
8647,2017-11-25,3,495,0,128,0,5,194.352,1,4
8648,2016-12-05,0,633,1,123,0,5,97.424,256,3
8649,2017-07-29,3,635,0,1402,1,14,704.76,33,5
8650,2017-07-29,3,635,0,737,1,3,27.396,33,5
8651,2015-09-13,1,624,0,911,1,8,5.7,4,0
8652,2015-09-13,1,624,0,201,0,9,14.19,4,0
8653,2015-09-13,1,624,0,1431,1,15,7.3,4,0
8654,2015-09-13,1,624,0,1502,2,0,199.98,4,0
8655,2015-09-13,1,624,0,1557,2,0,144.96,4,0
8656,2015-09-13,1,624,0,1477,2,0,118.0,4,0
8657,2015-09-13,1,624,0,1191,1,12,48.94,4,0
8658,2015-09-13,1,624,0,469,1,1,22.66,4,0
8659,2017-06-21,3,438,1,791,1,3,0.836,21,4
8660,2017-09-03,3,506,1,1160,1,12,30.96,66,5
8661,2018-11-25,3,328,0,37,0,4,723.92,2,5
8662,2016-05-12,3,342,0,141,0,9,21.968,12,5
8663,2016-05-12,3,342,0,1718,2,13,619.152,12,5
8664,2016-05-12,3,342,0,1143,1,12,127.904,12,5
8665,2018-03-30,2,10,0,317,0,9,94.2,275,2
8666,2017-11-17,0,323,2,1447,1,15,49.5,8,1
8667,2017-12-30,0,123,1,615,1,2,16.52,10,3
8668,2017-12-22,2,257,2,801,1,3,55.36,4,2
8669,2017-12-22,2,257,2,1622,2,11,11.56,4,2
8670,2016-12-20,2,56,0,1283,1,12,17.12,1,5
8671,2015-12-27,2,419,0,312,0,9,182.352,122,5
8672,2015-12-27,2,419,0,1379,1,14,118.16,122,5
8673,2018-02-16,3,400,0,941,1,8,18.368,47,5
8674,2018-02-16,3,400,0,118,0,5,600.558,47,5
8675,2018-02-16,3,400,0,1310,1,14,50.352,47,5
8676,2018-02-16,3,400,0,612,1,2,28.032,47,5
8677,2018-02-16,3,400,0,295,0,9,7.692,47,5
8678,2018-10-24,0,588,0,371,0,16,517.405,-1,2
8679,2017-09-02,2,652,2,683,1,3,8.608,12,5
8680,2017-09-02,2,652,2,1504,2,0,159.56,12,5
8681,2017-12-01,2,391,1,439,1,1,2104.55,135,2
8682,2017-12-01,2,391,1,1452,1,15,40.7,135,2
8683,2015-11-05,3,714,2,1532,2,0,47.79,73,5
8684,2018-11-25,3,769,0,550,1,2,5.16,8,6
8685,2017-12-16,3,734,2,1495,2,0,21.21,62,7
8686,2018-11-14,2,600,1,1404,1,14,96.36,196,4
8687,2017-06-26,1,4,1,1443,1,15,231.72,1,0
8688,2017-06-26,1,4,1,909,1,8,17.9,1,0
8689,2017-06-26,1,4,1,1189,1,12,12.48,1,0
8690,2015-12-26,3,36,1,548,1,2,8.016,10,4
8691,2017-08-14,3,708,1,1812,2,13,259.896,53,4
8692,2017-08-14,3,708,1,1727,2,13,247.188,53,4
8693,2017-08-14,3,708,1,1468,2,0,279.96,53,4
8694,2017-10-24,3,257,2,1478,2,0,450.0,8,4
8695,2015-08-23,2,173,2,1138,1,12,19.44,269,5
8696,2018-09-15,2,158,2,355,0,16,300.904,8,2
8697,2018-06-15,3,745,1,1709,2,13,239.976,256,5
8698,2018-06-15,3,745,1,297,0,9,31.168,256,5
8699,2018-06-15,3,745,1,363,0,16,120.96,256,5
8700,2018-06-15,3,745,1,1697,2,13,2239.936,256,5
8701,2018-06-15,3,745,1,462,1,1,76.608,256,5
8702,2018-06-15,3,745,1,1342,1,14,142.776,256,5
8703,2018-06-15,3,745,1,1040,1,12,91.36,256,5
8704,2016-03-01,3,624,0,438,1,1,3.552,10,4
8705,2017-07-23,0,338,0,1831,2,13,115.136,12,3
8706,2015-10-01,3,563,2,903,1,8,4.71,166,4
8707,2015-09-08,3,595,2,122,0,5,172.764,19,5
8708,2015-09-08,3,595,2,580,1,2,3.52,19,5
8709,2015-11-16,0,408,1,1834,2,13,79.968,1,2
8710,2015-11-16,0,408,1,39,0,4,305.9745,1,2
8711,2015-11-16,0,408,1,1325,1,14,344.91,1,2
8712,2015-03-03,3,275,0,350,0,16,626.352,62,4
8713,2016-12-03,3,614,0,18,0,4,359.499,8,4
8714,2018-07-11,3,760,1,1677,2,13,71.952,62,5
8715,2018-07-11,3,760,1,787,1,3,29.8,62,5
8716,2018-11-16,2,109,1,757,1,3,1.824,-1,4
8717,2017-06-12,2,61,2,400,1,1,64.384,12,4
8718,2017-06-12,2,61,2,181,0,9,6.984,12,4
8719,2017-06-12,2,61,2,580,1,2,11.264,12,4
8720,2017-06-12,2,61,2,1031,1,12,15.552,12,4
8721,2017-06-12,2,61,2,52,0,5,379.372,12,4
8722,2017-06-12,2,61,2,1373,1,14,67.536,12,4
8723,2017-06-12,2,61,2,695,1,3,1.524,12,4
8724,2017-12-29,2,484,2,1195,1,12,37.408,92,2
8725,2017-12-29,2,484,2,1023,1,12,25.344,92,2
8726,2018-03-18,3,683,0,595,1,2,46.2,4,5
8727,2016-12-27,3,722,1,1527,2,0,4.728,78,4
8728,2016-12-27,3,722,1,208,0,9,53.352,78,4
8729,2016-12-27,3,722,1,24,0,4,131.104,78,4
8730,2016-12-27,3,722,1,1373,1,14,22.512,78,4
8731,2016-12-27,3,722,1,1577,2,0,72.744,78,4
8732,2016-07-31,3,711,1,1440,1,15,52.59,234,6
8733,2018-06-27,2,600,1,1235,1,12,19.44,4,2
8734,2018-06-27,2,600,1,179,0,9,126.3,4,2
8735,2018-06-27,2,600,1,1568,2,0,1287.45,4,2
8736,2015-02-07,2,148,1,1348,1,14,64.96,19,3
8737,2017-09-04,3,655,1,1342,1,14,535.41,-1,5
8738,2018-04-06,3,143,1,782,1,3,8.1,266,4
8739,2018-12-08,0,514,0,618,1,2,13.248,10,3
8740,2018-12-08,0,514,0,1746,2,13,83.988,10,3
8741,2017-07-24,0,342,0,619,1,2,73.2,199,1
8742,2016-11-09,1,50,2,714,1,3,10.74,271,0
8743,2016-10-02,0,145,0,159,0,9,11.032,-1,2
8744,2016-10-02,0,145,0,1523,2,0,53.04,-1,2
8745,2016-11-22,2,317,2,567,1,2,17.12,195,3
8746,2016-11-22,2,317,2,1037,1,12,59.94,195,3
8747,2018-02-02,3,89,1,149,0,9,210.58,62,5
8748,2018-02-02,3,89,1,778,1,3,30.96,62,5
8749,2018-02-02,3,89,1,1638,2,11,239.984,62,5
8750,2016-06-16,0,457,0,776,1,3,3050.376,19,3
8751,2016-06-16,0,457,0,1857,2,13,133.98,19,3
8752,2017-05-05,3,629,2,1081,1,12,93.248,255,4
8753,2017-05-05,3,629,2,1713,2,13,177.48,255,4
8754,2018-09-09,0,399,0,952,1,10,17.712,147,1
8755,2018-09-09,0,399,0,782,1,3,4.86,147,1
8756,2018-09-09,0,399,0,701,1,3,6.258,147,1
8757,2017-07-22,3,509,1,422,1,1,37.68,146,4
8758,2017-07-22,3,509,1,1251,1,12,51.84,146,4
8759,2017-07-22,3,509,1,168,0,9,27.42,146,4
8760,2017-07-22,3,509,1,720,1,3,5.4,146,4
8761,2017-01-31,3,77,2,776,1,3,1270.99,111,6
8762,2017-01-31,3,77,2,896,1,7,125.36,111,6
8763,2017-12-29,3,285,0,1400,1,14,14.03,249,4
8764,2017-12-29,3,285,0,1439,1,15,27.96,249,4
8765,2016-11-21,3,102,1,548,1,2,5.344,5,6
8766,2016-11-21,3,102,1,663,1,3,1.696,5,6
8767,2016-11-21,3,102,1,460,1,1,24.588,5,6
8768,2016-11-21,3,102,1,729,1,3,7.98,5,6
8769,2016-10-05,3,338,0,1478,2,0,288.0,34,4
8770,2017-09-12,1,610,2,1744,2,13,146.952,96,1
8771,2017-09-12,1,610,2,85,0,5,83.136,96,1
8772,2018-09-14,0,235,1,429,1,1,942.784,127,3
8773,2018-09-14,0,235,1,1084,1,12,74.352,127,3
8774,2016-02-23,3,462,2,391,1,1,26.88,19,5
8775,2016-02-23,3,462,2,760,1,3,10.896,19,5
8776,2017-12-05,2,543,2,522,1,2,3.536,21,4
8777,2017-07-02,0,267,1,59,0,5,528.43,107,1
8778,2017-07-02,0,267,1,1053,1,12,41.472,107,1
8779,2018-12-13,3,72,1,39,0,4,287.976,19,5
8780,2016-03-20,2,118,0,1408,1,14,29.304,117,2
8781,2016-03-01,0,179,1,591,1,2,55.328,12,3
8782,2016-03-01,0,179,1,13,0,4,1227.9984,12,3
8783,2017-09-15,3,408,1,687,1,3,20.416,-1,5
8784,2017-09-15,3,408,1,355,0,16,1128.39,-1,5
8785,2018-03-17,3,41,2,986,1,10,4.608,238,6
8786,2018-05-28,3,120,1,1717,2,13,195.96,38,5
8787,2018-05-28,3,120,1,1108,1,12,15.552,38,5
8788,2018-05-28,3,120,1,1476,2,0,271.968,38,5
8789,2018-06-15,3,379,0,62,0,5,698.352,158,4
8790,2018-06-15,3,379,0,3,0,4,77.728,158,4
8791,2016-09-06,3,34,1,748,1,3,46.62,135,6
8792,2018-03-18,3,746,0,1730,2,13,537.544,12,6
8793,2015-12-19,0,72,1,969,1,10,14.62,1,2
8794,2015-12-19,0,72,1,938,1,8,22.55,1,2
8795,2015-12-19,0,72,1,1747,2,13,583.8,1,2
8796,2015-12-19,0,72,1,1752,2,13,211.168,1,2
8797,2017-07-07,3,514,0,1218,1,12,12.96,11,6
8798,2017-07-07,3,514,0,623,1,2,45.98,11,6
8799,2017-04-06,3,776,2,1774,2,13,1294.75,241,4
8800,2015-05-08,0,430,0,1603,2,6,1799.97,10,2
8801,2018-11-23,3,148,1,1258,1,12,10.688,21,4
8802,2017-11-10,0,0,0,1698,2,13,221.98,220,2
8803,2017-11-10,0,0,0,38,0,4,341.96,220,2
8804,2015-12-31,0,1,1,1564,2,0,34.77,19,1
8805,2015-12-31,0,1,1,985,1,10,18.9,19,1
8806,2018-08-19,3,227,0,727,1,3,102.72,236,4
8807,2017-09-12,3,504,1,236,0,9,40.48,305,4
8808,2018-10-26,3,344,0,818,1,3,33.282,10,5
8809,2018-10-26,3,344,0,1786,2,13,118.65,10,5
8810,2018-10-26,3,344,0,963,1,10,14.76,10,5
8811,2018-05-30,3,728,1,1282,1,12,37.52,1,5
8812,2017-03-08,3,708,1,461,1,1,207.144,24,5
8813,2017-03-08,3,708,1,559,1,2,13.9,24,5
8814,2016-07-26,3,182,1,101,0,5,266.352,190,5
8815,2016-11-23,2,614,0,1795,2,13,307.98,36,2
8816,2016-11-23,2,614,0,1111,1,12,44.1,36,2
8817,2016-11-23,2,614,0,535,1,2,13.12,36,2
8818,2016-11-23,2,614,0,883,1,7,16.56,36,2
8819,2016-11-23,2,614,0,1218,1,12,38.88,36,2
8820,2016-11-28,3,276,0,1216,1,12,335.52,79,4
8821,2018-11-03,3,204,0,1609,2,6,959.984,261,4
8822,2018-11-03,3,204,0,760,1,3,4.086,261,4
8823,2018-11-03,3,204,0,607,1,2,55.984,261,4
8824,2018-11-03,3,204,0,1192,1,12,10.688,261,4
8825,2018-03-21,2,735,0,888,1,7,8.856,218,2
8826,2016-12-19,0,59,0,986,1,10,6.912,10,3
8827,2015-04-02,2,666,0,1195,1,12,26.72,12,4
8828,2015-04-02,2,666,0,1112,1,12,33.488,12,4
8829,2016-06-05,3,102,1,1054,1,12,10.56,155,4
8830,2015-10-06,0,781,1,1355,1,14,386.34,203,3
8831,2017-08-21,2,616,1,791,1,3,33.44,4,3
8832,2016-11-15,3,243,2,235,0,9,39.96,167,4
8833,2016-06-22,3,695,0,657,1,3,1217.568,108,5
8834,2018-09-24,3,417,2,1417,1,14,15.51,281,4
8835,2018-09-24,3,417,2,1799,2,13,89.9,281,4
8836,2018-09-24,3,417,2,489,1,2,14.28,281,4
8837,2018-09-24,3,417,2,473,1,2,12.72,281,4
8838,2018-09-24,3,417,2,995,1,10,15.75,281,4
8839,2015-04-06,2,283,1,527,1,2,70.95,1,4
8840,2015-04-06,2,283,1,747,1,3,65.568,1,4
8841,2015-04-06,2,283,1,1575,2,0,299.97,1,4
8842,2017-02-09,3,412,1,1565,2,0,89.97,8,4
8843,2017-02-09,3,412,1,1591,2,0,31.86,8,4
8844,2015-11-18,2,405,1,1321,1,14,67.15,30,2
8845,2018-12-18,3,85,0,811,1,3,7.236,34,5
8846,2018-12-18,3,85,0,929,1,8,4.824,34,5
8847,2018-12-18,3,85,0,1157,1,12,91.36,34,5
8848,2018-12-18,3,85,0,464,1,1,130.112,34,5
8849,2016-07-02,0,280,1,1809,2,13,74.24,127,2
8850,2016-07-02,0,280,1,139,0,9,159.84,127,2
8851,2016-07-02,0,280,1,835,1,3,2.892,127,2
8852,2016-07-02,0,280,1,1161,1,12,9.392,127,2
8853,2015-10-08,2,244,0,1233,1,12,123.92,19,5
8854,2016-09-22,0,285,0,1424,1,15,55.6,10,3
8855,2016-09-22,0,285,0,1568,2,0,617.976,10,3
8856,2018-12-24,3,205,1,706,1,3,21.312,-1,6
8857,2018-10-13,3,346,1,1525,2,0,209.94,249,7
8858,2018-10-13,3,346,1,1801,2,13,31.984,249,7
8859,2018-10-13,3,346,1,776,1,3,5083.96,249,7
8860,2018-08-20,3,761,2,1799,2,13,35.96,33,6
8861,2016-09-11,3,702,2,951,1,10,31.05,75,7
8862,2016-09-11,3,702,2,211,0,9,8.92,75,7
8863,2016-09-11,3,702,2,829,1,3,209.6,75,7
8864,2016-09-11,3,702,2,454,1,1,111.04,75,7
8865,2016-09-11,3,702,2,1058,1,12,38.88,75,7
8866,2016-12-20,3,389,0,447,1,1,36.27,73,6
8867,2015-09-20,0,677,0,40,0,4,493.43,21,3
8868,2015-09-20,0,677,0,1757,2,13,11.12,21,3
8869,2017-11-04,3,163,0,1652,2,11,686.4,62,4
8870,2018-12-01,3,663,1,719,1,3,15.92,4,5
8871,2018-12-01,3,663,1,137,0,9,70.68,4,5
8872,2018-12-01,3,663,1,1378,1,14,541.24,4,5
8873,2015-10-10,1,627,0,1643,2,11,101.994,34,0
8874,2015-10-10,1,627,0,737,1,3,18.264,34,0
8875,2018-11-14,2,751,0,784,1,3,21.99,12,2
8876,2017-08-13,3,131,0,1443,1,15,185.376,188,6
8877,2017-08-13,3,131,0,429,1,1,58.924,188,6
8878,2018-09-17,3,296,0,1675,2,11,480.0,65,6
8879,2018-09-17,3,296,0,1307,1,14,34.05,65,6
8880,2016-03-23,0,23,1,1064,1,12,192.72,1,2
8881,2016-03-23,0,23,1,1475,2,0,239.97,1,2
8882,2017-06-30,2,7,2,1547,2,0,50.12,14,3
8883,2018-10-20,3,551,1,1827,2,13,15.984,27,5
8884,2018-10-20,3,551,1,1117,1,12,14.352,27,5
8885,2015-08-25,3,105,1,717,1,3,6.528,34,5
8886,2015-08-25,3,105,1,808,1,3,2.862,34,5
8887,2015-08-25,3,105,1,726,1,3,20.856,34,5
8888,2015-07-27,2,65,1,1374,1,14,276.28,1,3
8889,2018-12-01,3,515,2,256,0,9,629.64,231,6
8890,2017-10-17,2,281,2,1796,2,13,449.97,223,4
8891,2017-10-17,2,281,2,442,1,1,1927.59,223,4
8892,2017-09-16,0,173,2,65,0,5,121.78,81,2
8893,2016-12-01,3,462,2,116,0,5,2676.672,62,5
8894,2015-08-05,3,296,0,326,0,16,489.23,-1,7
8895,2017-08-15,3,87,0,288,0,9,312.03,1,7
8896,2017-08-15,3,87,0,1344,1,14,17.94,1,7
8897,2017-08-15,3,87,0,1846,2,13,165.6,1,7
8898,2017-08-15,3,87,0,1282,1,12,37.52,1,7
8899,2016-08-07,2,271,1,1814,2,13,494.97,23,2
8900,2016-08-07,2,271,1,1008,1,10,25.06,23,2
8901,2017-05-31,3,85,0,180,0,9,32.064,47,4
8902,2017-05-31,3,85,0,1134,1,12,18.496,47,4
8903,2017-05-31,3,85,0,54,0,5,191.079,47,4
8904,2017-05-31,3,85,0,1274,1,12,10.368,47,4
8905,2017-07-01,1,709,2,964,1,10,30.53,19,0
8906,2017-07-01,1,709,2,1503,2,0,30.84,19,0
8907,2017-07-01,1,709,2,1141,1,12,75.06,19,0
8908,2017-12-18,0,36,1,1729,2,13,66.976,8,2
8909,2016-01-26,3,253,1,1231,1,12,182.72,295,6
8910,2018-10-28,3,720,0,979,1,10,21.93,195,4
8911,2018-11-04,3,149,0,1464,2,0,95.976,266,4
8912,2018-11-04,3,149,0,1680,2,13,143.928,266,4
8913,2018-11-04,3,149,0,820,1,3,3.564,266,4
8914,2018-11-04,3,149,0,973,1,10,4.928,266,4
8915,2017-05-09,3,185,1,1342,1,14,856.656,79,4
8916,2017-05-09,3,185,1,752,1,3,13.184,79,4
8917,2017-05-09,3,185,1,386,1,1,48.784,79,4
8918,2017-05-09,3,185,1,1259,1,12,76.64,79,4
8919,2017-05-09,3,185,1,733,1,3,18.528,79,4
8920,2015-04-02,3,45,1,249,0,9,177.68,152,6
8921,2015-04-28,3,210,1,1475,2,0,159.98,-1,5
8922,2017-10-04,3,45,1,1798,2,13,52.68,92,4
8923,2017-10-04,3,45,1,239,0,9,11.568,92,4
8924,2018-06-11,3,791,0,695,1,3,4.572,-1,6
8925,2017-01-30,3,207,0,1835,2,13,1439.968,156,4
8926,2017-01-30,3,207,0,658,1,3,1.728,156,4
8927,2017-01-30,3,207,0,366,0,16,626.1,156,4
8928,2016-09-27,2,674,1,543,1,2,99.2,4,2
8929,2016-04-13,3,286,0,321,0,16,609.98,107,4
8930,2016-04-13,3,286,0,342,0,16,211.372,107,4
8931,2016-04-13,3,286,0,1710,2,13,239.976,107,4
8932,2018-12-18,3,318,1,173,0,9,99.95,140,6
8933,2018-12-18,3,318,1,1524,2,0,29.34,140,6
8934,2017-03-14,3,701,1,268,0,9,16.74,-1,5
8935,2018-08-27,1,78,1,1054,1,12,12.672,10,0
8936,2018-08-27,1,78,1,1509,2,0,1119.888,10,0
8937,2016-12-17,2,591,0,604,1,2,204.85,1,2
8938,2016-12-17,2,591,0,1855,2,13,135.984,1,2
8939,2016-12-17,2,591,0,535,1,2,16.4,1,2
8940,2016-12-17,2,591,0,721,1,3,92.96,1,2
8941,2015-08-22,2,366,0,1445,1,15,7.632,129,2
8942,2017-11-03,0,558,0,749,1,3,4.158,31,2
8943,2017-11-03,0,558,0,1657,2,11,179.991,31,2
8944,2018-10-10,3,681,0,71,0,5,239.358,14,6
8945,2015-12-07,0,265,2,1018,1,12,164.88,8,1
8946,2015-11-15,2,682,1,1431,1,15,10.95,8,2
8947,2018-12-24,3,567,1,1145,1,12,19.44,187,4
8948,2018-12-24,3,567,1,645,1,3,12.3,187,4
8949,2015-12-24,0,5,0,446,1,1,13.97,62,2
8950,2018-12-22,3,340,0,349,0,16,934.956,191,6
8951,2018-12-22,3,340,0,1483,2,0,46.864,191,6
8952,2018-12-22,3,340,0,1322,1,14,26.16,191,6
8953,2018-12-22,3,340,0,516,1,2,23.128,191,6
8954,2018-12-22,3,340,0,445,1,1,59.24,191,6
8955,2015-08-08,2,783,0,3,0,4,155.456,101,2
8956,2015-09-20,3,329,1,1273,1,12,8.56,62,4
8957,2018-12-25,0,360,0,316,0,9,21.0,129,3
8958,2018-12-25,0,360,0,1675,2,11,120.0,129,3
8959,2018-11-25,3,650,0,1806,2,13,299.96,12,5
8960,2018-11-25,3,650,0,436,1,1,67.84,12,5
8961,2018-11-25,3,650,0,84,0,5,853.93,12,5
8962,2018-11-25,3,650,0,528,1,2,18.688,12,5
8963,2017-11-05,0,473,0,304,0,9,273.96,152,2
8964,2017-11-05,0,473,0,1458,2,0,89.97,152,2
8965,2017-11-05,0,473,0,273,0,9,756.8,152,2
8966,2018-11-06,3,156,0,643,1,3,1.248,12,6
8967,2017-11-03,3,407,2,1478,2,0,72.0,10,4
8968,2017-11-03,3,407,2,133,0,5,470.155,10,4
8969,2015-12-30,0,236,0,1372,1,14,39.128,25,2
8970,2018-12-02,3,270,1,525,1,2,19.728,122,5
8971,2018-12-02,3,270,1,1842,2,13,151.188,122,5
8972,2018-03-24,3,497,0,59,0,5,271.764,19,4
8973,2015-11-19,0,658,0,1544,2,0,47.496,10,2
8974,2018-04-25,2,639,0,47,0,4,344.981,1,2
8975,2018-11-23,0,362,1,1049,1,12,36.288,54,3
8976,2018-11-23,0,362,1,1191,1,12,78.304,54,3
8977,2018-11-23,0,362,1,351,0,16,127.785,54,3
8978,2018-11-23,0,362,1,786,1,3,6.104,54,3
8979,2015-11-03,2,221,1,658,1,3,5.76,70,2
8980,2016-10-19,2,122,0,654,1,3,1.72,54,5
8981,2015-02-06,2,219,0,686,1,3,8.952,-1,4
8982,2017-03-06,3,456,0,411,1,1,2.334,21,6
8983,2017-03-06,3,456,0,833,1,3,1.728,21,6
8984,2017-03-06,3,456,0,270,0,9,159.04,21,6
8985,2017-03-06,3,456,0,322,0,16,145.98,21,6
8986,2016-12-03,3,339,0,145,0,9,77.952,153,4
8987,2016-12-03,3,339,0,707,1,3,95.97,153,4
8988,2016-12-03,3,339,0,1736,2,13,105.584,153,4
8989,2016-12-03,3,339,0,612,1,2,9.344,153,4
8990,2016-12-24,3,322,1,244,0,9,9.68,219,6
8991,2016-12-24,3,322,1,1610,2,6,4899.93,219,6
8992,2018-10-01,3,734,2,1590,2,0,104.75,8,5
8993,2018-10-16,3,781,1,1561,2,0,18.528,59,5
8994,2018-10-16,3,781,1,338,0,16,1875.258,59,5
8995,2015-08-15,0,155,0,1040,1,12,91.36,87,2
8996,2015-08-15,0,155,0,468,1,1,152.24,87,2
8997,2018-11-11,0,586,0,1842,2,13,35.184,54,2
8998,2018-03-20,1,321,0,1048,1,12,56.704,12,0
8999,2018-03-20,1,321,0,1168,1,12,274.064,12,0
9000,2018-05-13,3,539,2,70,0,5,458.43,10,4
9001,2015-06-22,1,750,0,697,1,3,8.226,38,0
9002,2015-12-02,3,253,1,1462,2,0,5.95,281,7
9003,2015-12-02,3,253,1,1156,1,12,15.24,281,7
9004,2016-04-05,1,359,0,1505,2,0,239.94,213,1
9005,2016-04-05,1,359,0,554,1,2,23.84,213,1
9006,2018-11-18,1,575,1,1334,1,14,92.52,140,0
9007,2018-11-18,1,575,1,1317,1,14,37.76,140,0
9008,2018-11-18,1,575,1,994,1,10,7.38,140,0
9009,2018-11-18,1,575,1,143,0,9,5.82,140,0
9010,2018-07-12,3,122,0,1073,1,12,3.816,214,6
